frame 300
p 1
0.080552656 0.357640995 1.054155675
0.229950404 0.240129987 0.841919300
0.112445140 0.086731750 1.451368018
0.196361802 -0.003434353 1.640645169
p 2
-0.128785238 0.828542061 0.132656728
0.012405881 0.649009479 0.385075249
0.070245627 0.654710556 0.779823342
0.251584625 0.785493216 0.760439738
0.239219963 0.758410745 0.355027453
0.241814567 0.721340980 -0.026857684
0.255772740 0.512418096 1.028685183
-0.040893338 0.582811153 1.102422036
0.017481995 0.635909474 1.366478723
0.293970275 0.862833200 1.358793392
0.370883674 0.872384446 1.091423505
0.354195089 0.600772772 1.038096020
0.153793735 0.750483498 1.490659057
0.180994791 0.734963942 1.669733488
p 4
-0.422545696 -0.748574980 -0.026425128
-0.408555865 -0.744930404 0.292359263
-0.422842277 -0.727265771 0.623942895
-0.347980073 -0.536613925 0.653545804
-0.286765197 -0.540882615 0.327106405
-0.558242821 -0.445219663 0.081717297
-0.367662042 -1.027504136 1.152111396
-0.482421279 -0.880611697 0.995808374
-0.609218778 -0.729462322 1.213594803
-0.440920134 -0.451281678 1.258513072
-0.272584629 -0.355811110 1.092855237
-0.090294095 -0.492887492 1.186095376
-0.516568720 -0.602114006 1.372897675
-0.448727223 -0.648182508 1.570423327
frame 528
p 1
0.139111329 -0.007778362 -0.025387029
0.141386909 0.004630406 0.349459968
0.007203103 0.043582482 0.748339825
0.065510463 0.269581393 0.769693981
0.093425850 0.254526764 0.403867288
-0.005606320 0.285316225 -0.044400635
0.129729979 -0.091051058 0.851091380
-0.100692720 -0.032425528 1.036541578
0.029320305 -0.032153615 1.292298432
0.106830969 0.293176886 1.334119468
0.064451146 0.380883961 1.051395987
0.204686716 0.278746871 0.836654900
0.105669681 0.088675183 1.447911597
0.189447058 -0.001415638 1.636885096
p 2
-0.052715390 0.771454214 0.119951141
0.074481819 0.619990411 0.389676483
0.116858208 0.627247860 0.776145877
0.276926788 0.785567364 0.782864664
0.265263406 0.757089098 0.368547263
0.232918847 0.733577463 -0.017492308
0.300456702 0.488709086 1.034694036
-0.002819516 0.561744829 1.108778308
0.054712322 0.615240941 1.375115908
0.334788255 0.843280188 1.367363669
0.414485910 0.852507226 1.097653112
0.400066578 0.577635054 1.044164113
0.191941570 0.730311821 1.500270346
0.218823772 0.714420308 1.680844074
p 4
-0.388089608 -0.767693932 -0.028020432
-0.399672078 -0.748028930 0.290529658
-0.363639697 -0.769321770 0.652600009
-0.290633653 -0.575292959 0.680787904
-0.227312813 -0.566560643 0.381589836
-0.473177234 -0.511045003 0.102785948
-0.237297949 -1.071104774 1.139167323
-0.384688023 -0.943898710 1.004135361
-0.573749899 -0.776075594 1.216539576
-0.424902552 -0.460649405 1.269237788
-0.287197283 -0.356596475 1.098151902
-0.073021427 -0.493651875 1.182155706
-0.499248994 -0.605187396 1.371651239
-0.386855906 -0.659382691 1.567902458
frame 529
p 1
0.139111329 -0.007778362 -0.025387029
0.141386909 0.004630406 0.349459968
-0.000656805 0.079051442 0.735122634
0.069664833 0.267837660 0.758520737
0.076291147 0.273172904 0.383870424
-0.005606320 0.285316225 -0.044400635
0.051207802 -0.037573685 0.887708214
-0.131119876 0.008651513 1.032331683
-0.036022660 0.026883553 1.298480236
0.122235087 0.324060152 1.330160852
0.071858738 0.424069700 1.048985337
0.181911426 0.312889449 0.851294237
0.091865566 0.125107320 1.447466951
0.171063270 0.025701972 1.650457007
p 2
0.048740778 0.715844680 0.085928176
0.161795339 0.590848993 0.399930798
0.170731957 0.614933812 0.779990636
0.299241921 0.772558214 0.787245063
0.271816806 0.756103893 0.368699268
0.230966175 0.739784001 -0.014556248
0.335564559 0.477591331 1.036488315
0.043191759 0.545437311 1.121725062
0.073864041 0.602042830 1.382092030
0.355906129 0.830562762 1.374438621
0.436946592 0.839567871 1.103651611
0.406201698 0.561634284 1.049966058
0.211615464 0.717321645 1.507772127
0.238387007 0.701208277 1.689091745
p 4
-0.388089608 -0.767693932 -0.028020432
-0.367118883 -0.772785717 0.300338052
-0.345236156 -0.771702485 0.645667783
-0.259198799 -0.598714345 0.675447753
-0.178245445 -0.599112131 0.370145700
-0.398109722 -0.565570468 0.091697385
-0.195786711 -1.085023216 1.135342172
-0.347445982 -0.961955716 1.009431215
-0.509242933 -0.829356484 1.242252539
-0.416123560 -0.512737822 1.270012230
-0.280930252 -0.374546925 1.090762268
-0.090627977 -0.452604150 1.200947052
-0.441345047 -0.674124307 1.363704441
-0.396221737 -0.683917347 1.558416855
frame 530
p 1
0.128844724 0.009420830 -0.008377347
0.130733641 0.029442744 0.352352582
-0.000656805 0.079051442 0.735122634
0.054327869 0.304959520 0.760109105
0.076291147 0.273172904 0.383870424
0.000910630 0.272108993 -0.046595125
0.029311014 -0.034137418 0.886359120
-0.164214187 0.042332053 1.037448314
-0.044311026 0.048289794 1.301178240
0.119788007 0.332811757 1.326370930
0.052544618 0.431172128 1.032093492
0.191413847 0.306052601 0.831923483
0.091865566 0.125107320 1.447466951
0.171063270 0.025701972 1.650457007
p 2
0.131776990 0.656930585 0.038315831
0.203635319 0.572223318 0.382409890
0.195390565 0.596207495 0.779206395
0.296848109 0.766305248 0.793446249
0.285859278 0.738039085 0.355171121
0.237306343 0.730576438 -0.019698739
0.358209728 0.452298701 1.053607344
0.082752003 0.525336525 1.130113593
0.145512835 0.568550437 1.383523510
0.366843781 0.838082451 1.367203128
0.455705851 0.840169104 1.096569858
0.454676582 0.535167507 1.008658138
0.239543385 0.706329365 1.502040968
0.259890308 0.712823512 1.690547717
p 4
-0.388089608 -0.767693932 -0.028020432
-0.367118883 -0.772785717 0.300338052
-0.339805129 -0.777589257 0.660150107
-0.250809975 -0.604674331 0.693012170
-0.152753849 -0.624327175 0.378963181
-0.303492977 -0.610158534 0.030447984
-0.142528143 -1.031535047 1.149055297
-0.295493689 -0.978011630 1.018143527
-0.460773309 -0.849635736 1.263702031
-0.381275387 -0.520268181 1.289933930
-0.277822625 -0.378477536 1.096008988
-0.046588445 -0.432542664 1.203510589
-0.397484957 -0.700370650 1.385961248
-0.334390827 -0.711436496 1.570135484
frame 531
p 1
0.117069420 0.034573515 -0.001541867
0.093461186 0.049580446 0.353596929
-0.025636572 0.109763524 0.729882620
0.059347474 0.319350354 0.757069231
0.034803412 0.303931853 0.382027234
-0.013496616 0.293083058 -0.011654815
-0.005910252 -0.005812888 0.891251733
-0.183710145 0.076624148 1.058230989
-0.069786008 0.066324721 1.296339060
0.119788007 0.332811757 1.326370930
0.045203180 0.441193600 1.041017685
0.185089096 0.318729944 0.833817709
0.069416813 0.167792041 1.456043425
0.139677863 0.083198434 1.665008643
p 2
0.300570709 0.541950728 -0.024493422
0.281495286 0.557930257 0.388305238
0.229316647 0.574986443 0.780792388
0.296848109 0.766305248 0.793446249
0.285859278 0.738039085 0.355171121
0.237306343 0.730576438 -0.019698739
0.363220465 0.445913067 1.049598896
0.114908869 0.521811434 1.122627541
0.179214340 0.551181643 1.385713332
0.366843781 0.838082451 1.367203128
0.455705851 0.840169104 1.096569858
0.411688993 0.673166180 0.970654274
0.266694883 0.676802303 1.503797444
0.299979457 0.657862761 1.671671316
p 4
-0.376561201 -0.770288656 -0.033503121
-0.363733118 -0.761563639 0.320789202
-0.340606077 -0.783735522 0.668234284
-0.244946075 -0.621927782 0.700520382
-0.158178984 -0.642622706 0.371071764
-0.180389570 -0.675381237 -0.005424447
-0.068467672 -1.052836657 1.140297958
-0.285489297 -0.980565309 1.016138384
-0.452006071 -0.851655118 1.262426467
-0.372846069 -0.521321639 1.288853310
-0.268925867 -0.379199439 1.094517935
-0.037113591 -0.433350907 1.202224630
-0.388981697 -0.701909834 1.385020261
-0.326047756 -0.712901520 1.569597154
frame 532
p 1
0.120972376 0.032883850 -0.020506934
0.077112999 0.078289721 0.375611578
-0.025636572 0.109763524 0.729882620
0.058022353 0.327994391 0.749361273
0.031313026 0.309779663 0.386611949
-0.013496616 0.293083058 -0.011654815
-0.008822601 -0.003946970 0.889072130
-0.193155923 0.094614200 1.062095461
-0.086971305 0.099549160 1.304284140
0.100080220 0.373645518 1.321442643
0.042084946 0.446228520 1.036014875
0.179356118 0.319274098 0.842164669
0.060071169 0.182950280 1.442384764
0.122138619 0.090223063 1.646289784
p 2
0.373840484 0.535625209 -0.032944616
0.333183472 0.552396689 0.389004577
0.286991906 0.573735289 0.782861744
0.296848109 0.766305248 0.793446249
0.285859278 0.738039085 0.355171121
0.237306343 0.730576438 -0.019698739
0.393058778 0.387357042 0.991587857
0.157372753 0.489509077 1.108129838
0.199920250 0.520131226 1.375030836
0.380158406 0.811549786 1.375616625
0.472671885 0.824552040 1.082439949
0.511835075 0.759520867 0.868599275
0.286473091 0.654698820 1.490217179
0.328498160 0.626578814 1.654674848
p 4
-0.376561201 -0.770288656 -0.033503121
-0.347388198 -0.771359087 0.322676474
-0.325511187 -0.785477937 0.662345118
-0.224350926 -0.627369872 0.698061678
-0.148064607 -0.672617075 0.357692998
-0.144861798 -0.703098491 -0.004762553
-0.027052869 -1.016851580 1.124527156
-0.258547563 -0.989441675 1.055465078
-0.403180045 -0.873811710 1.235408563
-0.328841303 -0.543943008 1.271474377
-0.258413835 -0.382809243 1.097101224
-0.015869590 -0.413948934 1.212619071
-0.338465898 -0.720702119 1.379081879
-0.236479399 -0.742746642 1.545795084
frame 533
p 1
0.120972376 0.032883850 -0.020506934
0.041054285 0.087979891 0.372704842
-0.070589664 0.137466442 0.727227570
0.049762381 0.335481886 0.741196899
0.031313026 0.309779663 0.386611949
-0.013496616 0.293083058 -0.011654815
-0.026483361 0.019803647 0.891606146
-0.209772337 0.120854125 1.063013212
-0.094872576 0.103997756 1.297392823
0.092905764 0.377340544 1.314741937
0.031451991 0.457443209 1.029987371
0.157268796 0.343811366 0.850918699
0.047551631 0.198330753 1.436276291
0.095705682 0.136187432 1.640423287
p 2
0.504847595 0.451253897 -0.013344384
0.434014332 0.477004651 0.368899376
0.319417282 0.543312427 0.771993809
0.360544072 0.725424752 0.789804236
0.323519865 0.713994838 0.349005155
0.260994351 0.711834304 -0.032572580
0.444745626 0.377521576 0.898275986
0.204099748 0.434912426 1.080397058
0.266164287 0.483951765 1.378478699
0.423531446 0.795985786 1.373918623
0.500613170 0.811597491 1.070443668
0.531620574 0.799948318 0.826002397
0.344054602 0.634541866 1.498927324
0.378919942 0.606585367 1.663721769
p 4
-0.361092384 -0.785092719 -0.025772787
-0.320030505 -0.786000672 0.323790210
-0.297797145 -0.793498341 0.657599072
-0.196748569 -0.631581109 0.690609515
-0.148064607 -0.672617075 0.357692998
-0.144861798 -0.703098491 -0.004762553
0.008790450 -0.988211806 1.126330218
-0.182998629 -0.999827826 1.052517593
-0.370217781 -0.879361483 1.241639240
-0.309573220 -0.546578079 1.276943436
-0.252441447 -0.383298473 1.096104979
0.008536615 -0.394548643 1.202862709
-0.312643800 -0.719082806 1.383639508
-0.201921873 -0.741713850 1.553844794
frame 534
p 1
0.108017046 0.055240670 -0.001111456
0.015485782 0.108831182 0.363360420
-0.079427822 0.147955580 0.716556323
0.038532200 0.345884280 0.720738118
0.031313026 0.309779663 0.386611949
-0.013496616 0.293083058 -0.011654815
-0.061772286 0.017442922 0.899717206
-0.256437190 0.145982917 1.074263240
-0.136385869 0.145294488 1.310375603
0.089290847 0.379209863 1.311407511
0.022013255 0.471508320 1.028465523
0.127402801 0.341926343 0.853792584
0.017966690 0.221353449 1.437360126
0.102009476 0.129619355 1.635509555
p 2
0.522377579 0.427984944 -0.030737980
0.451000381 0.453883428 0.353796943
0.335218879 0.520902539 0.759484523
0.361728237 0.726409907 0.785370773
0.322404079 0.708826517 0.361822131
0.248378237 0.726397910 -0.014016387
0.309256909 0.355108902 0.884390447
0.231504653 0.404975239 1.079250699
0.275300464 0.462101871 1.365127435
0.443491798 0.773394793 1.364333734
0.506945545 0.803779195 1.067992362
0.579504019 0.833791590 0.728506221
0.362650653 0.611016111 1.490398957
0.398474525 0.582329734 1.656299684
p 4
-0.346364493 -0.779553257 0.020156616
-0.239783577 -0.821902706 0.330945947
-0.205339532 -0.827407245 0.659317039
-0.161660632 -0.641600400 0.687443397
-0.157416777 -0.669821854 0.359300824
-0.161989302 -0.702622489 -0.009329554
0.064530430 -0.974041687 1.137113071
-0.189793365 -0.984655768 1.032089521
-0.321438214 -0.902527395 1.253581687
-0.290995042 -0.552900654 1.266497992
-0.252441447 -0.383298473 1.096104979
0.011260222 -0.387463347 1.189882815
-0.283474755 -0.726652162 1.384297280
-0.213102488 -0.738874211 1.553293220
frame 535
p 1
0.075410148 0.054581433 -0.005815131
0.001412898 0.116185047 0.358258370
-0.082230236 0.162923581 0.709156501
0.027841379 0.341179318 0.726688019
0.031355385 0.312359557 0.381086677
-0.011922604 0.292376806 -0.020905331
-0.068025825 0.034664779 0.900731367
-0.252348796 0.140387390 1.065692170
-0.136385869 0.145294488 1.310375603
0.079656177 0.389110964 1.324956434
0.015896710 0.480585641 1.035130450
0.117831687 0.358538764 0.861168240
0.012693866 0.229893634 1.441540829
0.086391813 0.148957054 1.651564320
p 2
0.528972938 0.420775434 -0.039940993
0.457560598 0.435154692 0.361361796
0.354415363 0.489591427 0.748662711
0.398904900 0.673428182 0.765965595
0.342545259 0.679575021 0.348306129
0.237701435 0.734530888 0.011265585
0.327943692 0.338003688 0.856701743
0.246001323 0.380303224 1.072459386
0.324656569 0.397624212 1.331091157
0.486731754 0.740144313 1.362407567
0.501489735 0.824072042 1.068691209
0.544103696 0.871544031 0.751415293
0.386063529 0.577538582 1.483915356
0.423291775 0.547677380 1.651136692
p 4
-0.314089863 -0.826814537 0.078791962
-0.167762720 -0.860694569 0.334086651
-0.148284704 -0.866721471 0.694413185
-0.168233720 -0.619268483 0.693408079
-0.119576154 -0.676416912 0.331316082
-0.162624198 -0.701635412 -0.006944248
0.111703460 -0.962684474 1.136470527
-0.187722653 -0.959881951 1.030285024
-0.287055100 -0.891985537 1.256664145
-0.261738360 -0.535125620 1.266030337
-0.221617131 -0.384771533 1.087880386
0.036984423 -0.373662815 1.172199364
-0.239567599 -0.716622437 1.389588057
-0.128493694 -0.735433722 1.558290045
frame 536
p 1
0.031485005 0.084952702 -0.025572227
-0.034526888 0.121004680 0.361282796
-0.082230236 0.162923581 0.709156501
0.027841379 0.341179318 0.726688019
0.031355385 0.312359557 0.381086677
-0.011922604 0.292376806 -0.020905331
-0.088692210 0.037575695 0.899325856
-0.270813363 0.142496165 1.063535904
-0.154549501 0.147092070 1.307131921
0.061674719 0.389702405 1.321673958
0.034540438 0.481988526 1.034861896
0.097480387 0.359823228 0.859865957
-0.005331663 0.231148735 1.437785045
0.068360690 0.150425904 1.646994713
p 2
0.614903049 0.366797853 -0.034271047
0.511715031 0.395677499 0.364699350
0.414381843 0.449842990 0.759107096
0.505082841 0.643486497 0.771006844
0.464426107 0.638778283 0.352221106
0.309489617 0.704141049 0.002800526
0.325211287 0.330682529 0.833736685
0.288823769 0.357498893 1.070506944
0.355093547 0.377608802 1.326536366
0.518479438 0.717015703 1.364385844
0.517616161 0.807049209 1.058603880
0.540280217 0.874764245 0.755249722
0.430081425 0.542869029 1.490258589
0.476703833 0.488323238 1.656995247
p 4
-0.271050164 -0.861921882 0.076967355
-0.117923056 -0.907812219 0.347471983
-0.129170114 -0.885045451 0.709249672
-0.139322287 -0.651239867 0.703827320
-0.093313721 -0.690716462 0.335278828
-0.127160172 -0.716108484 -0.012446490
0.139720355 -0.943882626 1.121452495
-0.173313067 -0.943114246 1.032430653
-0.281483923 -0.873678018 1.266827193
-0.250119421 -0.532711108 1.274912381
-0.221584039 -0.386626876 1.089186184
0.034377794 -0.361609656 1.169230811
-0.232669413 -0.696676263 1.398179410
-0.139928722 -0.699194467 1.552440290
frame 537
p 1
0.008157664 0.079776161 -0.050481893
-0.044252029 0.120118243 0.345406115
-0.129935599 0.165476954 0.712558501
0.012909956 0.339210633 0.729899473
0.012753608 0.314711915 0.381432076
-0.027258374 0.303972616 -0.029458879
-0.123695023 0.043626447 0.895400906
-0.298288249 0.146549128 1.059089073
-0.159745115 0.146667133 1.307640901
0.056434621 0.388940546 1.322124684
0.030982449 0.481319880 1.029658224
0.091589111 0.359014121 0.860922526
-0.019559617 0.245281623 1.445906997
0.029459162 0.204120016 1.671624849
p 2
0.612357858 0.383637919 -0.022779772
0.536020759 0.397087569 0.375196085
0.449773598 0.417562597 0.750741281
0.539157621 0.607423253 0.767772446
0.515603054 0.608367207 0.376326938
0.326251133 0.687354476 0.064910098
0.342915670 0.300187473 0.824044874
0.317883892 0.330981250 1.056839697
0.403024656 0.335045357 1.337591817
0.567367879 0.676791873 1.375650158
0.521881258 0.779530144 1.068599176
0.526909032 0.869555500 0.762350622
0.460925861 0.507023263 1.491632451
0.497205375 0.456860457 1.649376882
p 4
-0.163462432 -0.927339391 0.059226934
-0.093174015 -0.904873814 0.382273473
-0.108278428 -0.891914692 0.735908909
-0.118077860 -0.653240807 0.725140945
-0.087770685 -0.688659534 0.345444666
-0.137581705 -0.715445757 -0.006204373
0.191812776 -0.947974992 1.110588137
-0.101988333 -0.957472127 1.033987640
-0.224350835 -0.895337669 1.273342907
-0.215047830 -0.553507443 1.269533632
-0.219064059 -0.393060613 1.086029591
0.053172214 -0.368418617 1.150281656
-0.189850016 -0.707270622 1.399482078
-0.074001464 -0.712245569 1.552210722
frame 538
p 1
-0.050910135 0.089683693 -0.040365967
-0.077924933 0.126189565 0.346680746
-0.129935599 0.165476954 0.712558501
0.003978285 0.338037789 0.731823112
-0.015951957 0.321497752 0.378475938
-0.027258374 0.303972616 -0.029458879
-0.139430183 0.045402159 0.909650285
-0.308762594 0.145678383 1.060713424
-0.170114595 0.145825399 1.308659015
0.045973959 0.387425103 1.323026941
0.020192022 0.479451742 1.031188400
0.079832312 0.357404424 0.863033620
-0.033738202 0.246072671 1.442900792
0.005722788 0.210035329 1.658431203
p 2
0.629216686 0.360811797 -0.034754407
0.551154843 0.389826530 0.377356691
0.470394550 0.402234826 0.763608061
0.609591416 0.556072124 0.761188149
0.624276576 0.544931602 0.402242542
0.384169176 0.637564521 0.123643738
0.355711646 0.277879909 0.816985980
0.331193668 0.308374379 1.050656453
0.418258328 0.311197632 1.332534819
0.589079431 0.648635762 1.378659996
